"","Palabra","Puntuacion","Word","id","screenName","Fecha","Hora","favoriteCount","retweetCount","Tipo"
"239","dolor",-2,"sorrow",1329998954386382848,"CelidaLopezc",2020-11-21,"04:03:55",132,8,"Negativa"
"240","dolor",-2,"sorrow",1326745064756928512,"CelidaLopezc",2020-11-12,"04:34:07",81,29,"Negativa"
"241","duda",-1,"doubt",1321581284204912640,"ClaudiaPavlovic",2020-10-28,"22:35:06",56,30,"Negativa"
"242","duda",-1,"doubt",1303009149110890496,"ClaudiaPavlovic",2020-09-07,"16:36:04",109,114,"Negativa"
"243","duele",-2,"hurts",1317177287708639232,"ClaudiaPavlovic",2020-10-16,"18:55:12",347,125,"Negativa"
"244","duele",-2,"hurts",1314248411823005696,"ClaudiaPavlovic",2020-10-08,"16:56:53",107,38,"Negativa"
"245","duele",-2,"hurts",1330847982703443968,"lopezobrador_",2020-11-23,"12:17:39",15659,2094,"Negativa"
"246","duele",-2,"hurts",1336333730927931392,"CelidaLopezc",2020-12-08,"15:36:03",171,19,"Negativa"
"247","duele",-2,"hurts",1336118678048436224,"CelidaLopezc",2020-12-08,"01:21:31",265,31,"Negativa"
"248","emoción",3,"excitement",1320054261221392384,"ClaudiaPavlovic",2020-10-24,"17:27:15",104,50,"Positiva"
"249","emoción",3,"excitement",1333906068771020800,"CelidaLopezc",2020-12-01,"22:49:24",95,48,"Positiva"
"250","emoción",3,"excitement",1331002958805340160,"CelidaLopezc",2020-11-23,"22:33:28",301,79,"Positiva"
"251","emoción",3,"excitement",1316406299656097792,"CelidaLopezc",2020-10-14,"15:51:34",211,117,"Positiva"
"252","emocionante",3,"exciting",1321308405248778240,"ClaudiaPavlovic",2020-10-28,"04:30:47",445,131,"Positiva"
"253","enfermedad",-2,"illness",1333835385626107904,"ClaudiaPavlovic",2020-12-01,"18:08:32",64,40,"Negativa"
"254","enfermedad",-2,"illness",1318238443420471296,"ClaudiaPavlovic",2020-10-19,"17:11:51",186,149,"Negativa"
"255","enfermedade",-2,"illnesses",1311149374781550592,"ClaudiaPavlovic",2020-09-30,"03:42:25",206,127,"Negativa"
"256","enfermo",-2,"sick",1330677423608795136,"lopezobrador_",2020-11-23,"00:59:55",6946,1667,"Negativa"
"257","enhorabuena",2,"congratulation",1303207199523647488,"ClaudiaPavlovic",2020-09-08,"05:43:03",83,45,"Positiva"
"258","enorme",1,"huge",1334725748771356672,"ClaudiaPavlovic",2020-12-04,"05:06:31",105,41,"Positiva"
"259","enorme",1,"huge",1325862479474290688,"ClaudiaPavlovic",2020-11-09,"18:07:03",130,80,"Positiva"
"260","enorme",1,"huge",1334677557594218496,"CelidaLopezc",2020-12-04,"01:55:01",57,28,"Positiva"
"261","enorme",1,"huge",1331002958805340160,"CelidaLopezc",2020-11-23,"22:33:28",301,79,"Positiva"
"262","enorme",1,"huge",1326745521688621056,"CelidaLopezc",2020-11-12,"04:35:56",73,21,"Positiva"
"263","enorme",1,"huge",1324979862818394112,"CelidaLopezc",2020-11-07,"07:39:50",225,72,"Positiva"
"264","enorme",1,"huge",1307167958255497216,"CelidaLopezc",2020-09-19,"04:01:41",84,33,"Positiva"
"265","errore",-2,"errors",1312001324809027584,"lopezobrador_",2020-10-02,"12:07:46",8581,2741,"Negativa"
"266","errore",-2,"mistakes",1312001324809027584,"lopezobrador_",2020-10-02,"12:07:46",8581,2741,"Negativa"
"267","espalda",1,"backs",1301854391591297024,"lopezobrador_",2020-09-04,"12:07:28",10621,3036,"Positiva"
"268","esperanza",2,"hope",1306929409622827008,"lopezobrador_",2020-09-18,"12:13:47",5989,1879,"Positiva"
"269","esperanza",2,"hope",1332571727247773696,"CelidaLopezc",2020-11-28,"06:27:12",103,34,"Positiva"
"270","esperanza",2,"hope",1332496829187911680,"CelidaLopezc",2020-11-28,"01:29:35",116,43,"Positiva"
"271","esperanza",2,"hope",1316257188130689024,"CelidaLopezc",2020-10-14,"05:59:03",47,14,"Positiva"
"272","espíritu",1,"spirit",1333949695559753728,"ClaudiaPavlovic",2020-12-02,"01:42:45",40,29,"Positiva"
"273","espíritu",1,"spirit",1300599251584466944,"lopezobrador_",2020-09-01,"01:00:00",10431,3319,"Positiva"
"274","estable",2,"stable",1323408363300990976,"ClaudiaPavlovic",2020-11-02,"23:35:16",2106,475,"Positiva"
"275","estimado",3,"admired",1337812022407389184,"ClaudiaPavlovic",2020-12-12,"17:30:16",38,7,"Positiva"
"276","estimado",3,"admired",1328375165156208640,"ClaudiaPavlovic",2020-11-16,"16:31:34",106,34,"Positiva"
"277","estimado",3,"admired",1307517982323556352,"ClaudiaPavlovic",2020-09-20,"03:12:34",214,59,"Positiva"
"278","estimado",3,"admired",1337249427623473152,"CelidaLopezc",2020-12-11,"04:14:43",21,3,"Positiva"
"279","estimado",3,"admired",1307167958255497216,"CelidaLopezc",2020-09-19,"04:01:41",84,33,"Positiva"
"280","estimado",2,"esteemed",1337812022407389184,"ClaudiaPavlovic",2020-12-12,"17:30:16",38,7,"Positiva"
"281","estimado",2,"esteemed",1328375165156208640,"ClaudiaPavlovic",2020-11-16,"16:31:34",106,34,"Positiva"
"282","estimado",2,"esteemed",1307517982323556352,"ClaudiaPavlovic",2020-09-20,"03:12:34",214,59,"Positiva"
"283","estimado",2,"esteemed",1337249427623473152,"CelidaLopezc",2020-12-11,"04:14:43",21,3,"Positiva"
"284","estimado",2,"esteemed",1307167958255497216,"CelidaLopezc",2020-09-19,"04:01:41",84,33,"Positiva"
"285","evitar",-1,"avert",1335994609525170176,"ClaudiaPavlovic",2020-12-07,"17:08:31",74,46,"Negativa"
"286","evitar",-1,"avert",1324113143136718848,"ClaudiaPavlovic",2020-11-04,"22:15:48",86,52,"Negativa"
"287","evitar",-1,"avert",1336298472635392000,"lopezobrador_",2020-12-08,"13:15:57",8209,2096,"Negativa"
"288","evitar",-1,"avert",1315987086156066816,"lopezobrador_",2020-10-13,"12:05:45",7645,2371,"Negativa"
"289","evitar",-1,"avert",1312001324809027584,"lopezobrador_",2020-10-02,"12:07:46",8581,2741,"Negativa"
"290","evitar",-1,"avoid",1335994609525170176,"ClaudiaPavlovic",2020-12-07,"17:08:31",74,46,"Negativa"
"291","evitar",-1,"avoid",1324113143136718848,"ClaudiaPavlovic",2020-11-04,"22:15:48",86,52,"Negativa"
"292","evitar",-1,"avoid",1336298472635392000,"lopezobrador_",2020-12-08,"13:15:57",8209,2096,"Negativa"
"293","evitar",-1,"avoid",1315987086156066816,"lopezobrador_",2020-10-13,"12:05:45",7645,2371,"Negativa"
"294","evitar",-1,"avoid",1312001324809027584,"lopezobrador_",2020-10-02,"12:07:46",8581,2741,"Negativa"
"295","evitar",-1,"prevent",1335994609525170176,"ClaudiaPavlovic",2020-12-07,"17:08:31",74,46,"Negativa"
"296","evitar",-1,"prevent",1324113143136718848,"ClaudiaPavlovic",2020-11-04,"22:15:48",86,52,"Negativa"
"297","evitar",-1,"prevent",1336298472635392000,"lopezobrador_",2020-12-08,"13:15:57",8209,2096,"Negativa"
"298","evitar",-1,"prevent",1315987086156066816,"lopezobrador_",2020-10-13,"12:05:45",7645,2371,"Negativa"
"299","evitar",-1,"prevent",1312001324809027584,"lopezobrador_",2020-10-02,"12:07:46",8581,2741,"Negativa"
"300","excelencia",3,"excellence",1304843837731463168,"ClaudiaPavlovic",2020-09-12,"18:06:28",92,74,"Positiva"
"301","excelencia",3,"excellence",1304591691320422400,"ClaudiaPavlovic",2020-09-12,"01:24:32",84,51,"Positiva"
"302","éxito",2,"success",1318308354150760448,"ClaudiaPavlovic",2020-10-19,"21:49:39",97,61,"Positiva"
"303","éxito",2,"success",1304180259525472256,"ClaudiaPavlovic",2020-09-10,"22:09:39",53,28,"Positiva"
"304","éxito",2,"success",1301744612680187904,"ClaudiaPavlovic",2020-09-04,"04:51:15",69,52,"Positiva"
"305","éxito",2,"success",1316879835696787456,"CelidaLopezc",2020-10-15,"23:13:13",30,7,"Positiva"
"306","exitoso",3,"successful",1315160491514384384,"ClaudiaPavlovic",2020-10-11,"05:21:10",106,77,"Positiva"
"307","fácil",1,"easy",1325297838394372096,"ClaudiaPavlovic",2020-11-08,"04:43:22",115,68,"Positiva"
"308","fácil",1,"easy",1317874030909730816,"ClaudiaPavlovic",2020-10-18,"17:03:48",447,320,"Positiva"
"309","fácil",1,"easy",1311095245266976768,"ClaudiaPavlovic",2020-09-30,"00:07:20",40,25,"Positiva"
"310","fascinante",3,"fascinating",1310338426428895232,"lopezobrador_",2020-09-27,"22:00:00",11147,3373,"Positiva"
"311","favor",2,"favor",1337549680071348224,"ClaudiaPavlovic",2020-12-12,"00:07:48",71,46,"Positiva"
"312","favor",2,"favor",1335681041353367552,"ClaudiaPavlovic",2020-12-06,"20:22:30",92,49,"Positiva"
"313","favor",2,"favor",1331701011749117952,"ClaudiaPavlovic",2020-11-25,"20:47:17",220,103,"Positiva"
"314","favor",2,"favor",1331437720783249408,"ClaudiaPavlovic",2020-11-25,"03:21:04",72,45,"Positiva"
"315","favor",2,"favor",1328150233369300992,"ClaudiaPavlovic",2020-11-16,"01:37:46",79,50,"Positiva"
"316","favor",2,"favor",1324785938657026048,"ClaudiaPavlovic",2020-11-06,"18:49:15",73,47,"Positiva"
"317","favor",2,"favor",1324502314741166080,"ClaudiaPavlovic",2020-11-06,"00:02:14",101,55,"Positiva"
"318","favor",2,"favor",1324154731921629184,"ClaudiaPavlovic",2020-11-05,"01:01:04",172,84,"Positiva"
"319","favor",2,"favor",1324091275977592832,"ClaudiaPavlovic",2020-11-04,"20:48:55",299,175,"Positiva"
"320","favor",2,"favor",1320928319320313856,"ClaudiaPavlovic",2020-10-27,"03:20:27",79,37,"Positiva"
"321","favor",2,"favor",1319863216151908352,"ClaudiaPavlovic",2020-10-24,"04:48:07",80,47,"Positiva"
"322","favor",2,"favor",1316447495795421184,"ClaudiaPavlovic",2020-10-14,"18:35:16",132,91,"Positiva"
"323","favor",2,"favor",1313995929490395136,"ClaudiaPavlovic",2020-10-08,"00:13:37",212,154,"Positiva"
"324","favor",2,"favor",1313629995772727296,"ClaudiaPavlovic",2020-10-06,"23:59:31",177,130,"Positiva"
"325","favor",2,"favor",1304263308883775488,"ClaudiaPavlovic",2020-09-11,"03:39:39",76,52,"Positiva"
"326","favor",2,"favor",1299570437672722432,"ClaudiaPavlovic",2020-08-29,"04:51:51",195,126,"Positiva"
"327","favor",2,"favor",1322632310911651840,"lopezobrador_",2020-10-31,"20:11:30",7603,1613,"Positiva"
"328","favor",2,"favor",1330383761599557632,"CelidaLopezc",2020-11-22,"05:33:00",110,36,"Positiva"
"329","favor",2,"favor",1317559480268226560,"CelidaLopezc",2020-10-17,"20:13:53",87,49,"Positiva"
"330","favorito",2,"favorite",1313243000596697088,"lopezobrador_",2020-10-05,"22:21:44",26198,5589,"Positiva"
"331","favorito",2,"favorited",1313243000596697088,"lopezobrador_",2020-10-05,"22:21:44",26198,5589,"Positiva"
"332","fe",1,"faith",1321657130756263936,"ClaudiaPavlovic",2020-10-29,"03:36:29",82,45,"Positiva"
"333","felicidad",3,"bliss",1321605809625722880,"ClaudiaPavlovic",2020-10-29,"00:12:33",70,39,"Positiva"
"334","felicidad",3,"bliss",1314176528876404736,"lopezobrador_",2020-10-08,"12:11:15",7986,2525,"Positiva"
"335","felicidad",3,"happiness",1321605809625722880,"ClaudiaPavlovic",2020-10-29,"00:12:33",70,39,"Positiva"
"336","felicidad",3,"happiness",1314176528876404736,"lopezobrador_",2020-10-08,"12:11:15",7986,2525,"Positiva"
"337","felicidade",2,"congrats",1334725748771356672,"ClaudiaPavlovic",2020-12-04,"05:06:31",105,41,"Positiva"
"338","felicidade",2,"congrats",1333624197847855104,"ClaudiaPavlovic",2020-12-01,"04:09:20",229,139,"Positiva"
"339","felicidade",2,"congrats",1328375165156208640,"ClaudiaPavlovic",2020-11-16,"16:31:34",106,34,"Positiva"
"340","felicidade",2,"congrats",1321581284204912640,"ClaudiaPavlovic",2020-10-28,"22:35:06",56,30,"Positiva"
"341","felicidade",2,"congrats",1316823446723211264,"ClaudiaPavlovic",2020-10-15,"19:29:09",95,64,"Positiva"
"342","felicidade",2,"congrats",1316108964421984256,"ClaudiaPavlovic",2020-10-13,"20:10:03",190,120,"Positiva"
"343","felicidade",2,"congrats",1311040549575630848,"ClaudiaPavlovic",2020-09-29,"20:29:59",113,38,"Positiva"
"344","felicidade",2,"congrats",1310457335299497984,"ClaudiaPavlovic",2020-09-28,"05:52:30",247,100,"Positiva"
"345","felicidade",2,"congrats",1309286421556011008,"ClaudiaPavlovic",2020-09-25,"00:19:42",51,39,"Positiva"
"346","felicidade",2,"congrats",1303207199523647488,"ClaudiaPavlovic",2020-09-08,"05:43:03",83,45,"Positiva"
"347","felicidade",2,"congrats",1299492191908376576,"ClaudiaPavlovic",2020-08-28,"23:40:56",121,53,"Positiva"
"348","felicidade",2,"congrats",1335692699530194944,"lopezobrador_",2020-12-06,"21:08:50",43192,5567,"Positiva"
"349","felicidade",2,"congrats",1335717459341451264,"CelidaLopezc",2020-12-06,"22:47:13",30,1,"Positiva"
"350","felicidade",2,"congrats",1334936669645103104,"CelidaLopezc",2020-12-04,"19:04:38",80,31,"Positiva"
"351","felicidade",2,"congrats",1332876485506449408,"CelidaLopezc",2020-11-29,"02:38:12",73,26,"Positiva"
"352","felicidade",2,"congrats",1332787722449195008,"CelidaLopezc",2020-11-28,"20:45:29",139,19,"Positiva"
"353","felicidade",2,"congrats",1323175989799735296,"CelidaLopezc",2020-11-02,"08:11:54",41,9,"Positiva"
"354","felicidade",2,"congrats",1323175729547382784,"CelidaLopezc",2020-11-02,"08:10:51",39,6,"Positiva"
"355","felicidade",2,"congrats",1322787921036894208,"CelidaLopezc",2020-11-01,"06:29:51",74,18,"Positiva"
"356","felicidade",2,"congrats",1321656686549979136,"CelidaLopezc",2020-10-29,"03:34:43",145,67,"Positiva"
"357","felicidade",2,"congrats",1306749910583107584,"CelidaLopezc",2020-09-18,"00:20:31",105,41,"Positiva"
"358","felicidade",2,"congrats",1299533086569500672,"CelidaLopezc",2020-08-29,"02:23:26",115,34,"Positiva"
"359","felicidade",2,"congrats",1299190625250635776,"CelidaLopezc",2020-08-28,"03:42:37",106,58,"Positiva"
"360","felicitacione",2,"congratulations",1337216048421085184,"ClaudiaPavlovic",2020-12-11,"02:02:04",48,25,"Positiva"
"361","felicitacione",2,"congratulations",1324864903568486400,"ClaudiaPavlovic",2020-11-07,"00:03:02",109,28,"Positiva"
"362","felicitacione",2,"congratulations",1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,"Positiva"
"363","felicitar",2,"congratulate",1337571305214910464,"ClaudiaPavlovic",2020-12-12,"01:33:44",175,58,"Positiva"
"364","feliz",3,"blissful",1314780320558800896,"CelidaLopezc",2020-10-10,"04:10:30",116,53,"Positiva"
"365","firme",2,"steadfast",1330383761599557632,"CelidaLopezc",2020-11-22,"05:33:00",110,36,"Positiva"
"366","fortalece",2,"strengthens",1311148029836103680,"ClaudiaPavlovic",2020-09-30,"03:37:04",88,47,"Positiva"
"367","fortalece",2,"strengthens",1322757195381964800,"CelidaLopezc",2020-11-01,"04:27:45",174,59,"Positiva"
"368","fortalecimiento",2,"strengthening",1323976025655578624,"lopezobrador_",2020-11-04,"13:10:57",6655,1626,"Positiva"
"369","fortalecimiento",2,"strengthening",1304032053004886016,"lopezobrador_",2020-09-10,"12:20:43",7242,2317,"Positiva"
"370","fuerte",2,"strong",1313629995772727296,"ClaudiaPavlovic",2020-10-06,"23:59:31",177,130,"Positiva"
"371","ganador",4,"winner",1322362542170140672,"ClaudiaPavlovic",2020-10-31,"02:19:33",123,51,"Positiva"
"372","generoso",2,"generous",1336344094872748032,"CelidaLopezc",2020-12-08,"16:17:14",61,10,"Positiva"
"373","gracia",1,"grace",1331722834188517376,"lopezobrador_",2020-11-25,"22:14:00",33865,6349,"Positiva"
"374","gracia",2,"thank",1336755587153981440,"ClaudiaPavlovic",2020-12-09,"19:32:22",47,23,"Positiva"
"375","gracia",2,"thank",1325644134506508288,"ClaudiaPavlovic",2020-11-09,"03:39:25",83,46,"Positiva"
"376","gracia",2,"thank",1322313393387278336,"ClaudiaPavlovic",2020-10-30,"23:04:15",130,82,"Positiva"
"377","gracia",2,"thank",1321878079543799808,"ClaudiaPavlovic",2020-10-29,"18:14:28",141,97,"Positiva"
"378","gracia",2,"thank",1321559259289538560,"ClaudiaPavlovic",2020-10-28,"21:07:35",110,68,"Positiva"
"379","gracia",2,"thank",1321293662630912000,"ClaudiaPavlovic",2020-10-28,"03:32:12",65,41,"Positiva"
"380","gracia",2,"thank",1319372401805754368,"ClaudiaPavlovic",2020-10-22,"20:17:48",143,86,"Positiva"
"381","gracia",2,"thank",1312829290392809472,"ClaudiaPavlovic",2020-10-04,"18:57:48",600,195,"Positiva"
"382","gracia",2,"thank",1312525554759856128,"ClaudiaPavlovic",2020-10-03,"22:50:52",233,166,"Positiva"
"383","gracia",2,"thank",1312149881671221248,"ClaudiaPavlovic",2020-10-02,"21:58:05",44,28,"Positiva"
"384","gracia",2,"thank",1306750461752619008,"ClaudiaPavlovic",2020-09-18,"00:22:42",56,38,"Positiva"
"385","gracia",2,"thank",1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,"Positiva"
"386","gracia",2,"thank",1303150448317288448,"ClaudiaPavlovic",2020-09-08,"01:57:32",115,58,"Positiva"
"387","gracia",2,"thank",1301593307672387584,"ClaudiaPavlovic",2020-09-03,"18:50:01",44,28,"Positiva"
"388","gracia",2,"thank",1300962084784541696,"ClaudiaPavlovic",2020-09-02,"01:01:46",95,86,"Positiva"
"389","gracia",2,"thank",1300495179221262336,"ClaudiaPavlovic",2020-08-31,"18:06:27",64,48,"Positiva"
"390","gracia",2,"thank",1300146631635992576,"ClaudiaPavlovic",2020-08-30,"19:01:27",81,59,"Positiva"
"391","gracia",2,"thank",1299927527977136128,"ClaudiaPavlovic",2020-08-30,"04:30:48",70,45,"Positiva"
"392","gracia",2,"thank",1329909552226201600,"lopezobrador_",2020-11-20,"22:08:40",18204,2547,"Positiva"
"393","gracia",2,"thank",1320438403985387520,"lopezobrador_",2020-10-25,"18:53:42",19409,2691,"Positiva"
"394","gracia",2,"thank",1337053757457240064,"CelidaLopezc",2020-12-10,"15:17:11",166,34,"Positiva"
"395","gracia",2,"thank",1336797833131855872,"CelidaLopezc",2020-12-09,"22:20:14",43,14,"Positiva"
"396","gracia",2,"thank",1335704717888872448,"CelidaLopezc",2020-12-06,"21:56:35",47,18,"Positiva"
"397","gracia",2,"thank",1335355330360832000,"CelidaLopezc",2020-12-05,"22:48:15",220,76,"Positiva"
"398","gracia",2,"thank",1332838099710197760,"CelidaLopezc",2020-11-29,"00:05:40",69,30,"Positiva"
"399","gracia",2,"thank",1332341196190928896,"CelidaLopezc",2020-11-27,"15:11:09",254,72,"Positiva"
"400","gracia",2,"thank",1332052163321876480,"CelidaLopezc",2020-11-26,"20:02:38",101,54,"Positiva"
"401","gracia",2,"thank",1331101718592032768,"CelidaLopezc",2020-11-24,"05:05:55",51,22,"Positiva"
"402","gracia",2,"thank",1331101718592032768,"CelidaLopezc",2020-11-24,"05:05:55",51,22,"Positiva"
"403","gracia",2,"thank",1330362502916476928,"CelidaLopezc",2020-11-22,"04:08:32",219,63,"Positiva"
"404","gracia",2,"thank",1326755647598288896,"CelidaLopezc",2020-11-12,"05:16:10",35,5,"Positiva"
"405","gracia",2,"thank",1326745521688621056,"CelidaLopezc",2020-11-12,"04:35:56",73,21,"Positiva"
"406","gracia",2,"thank",1326745064756928512,"CelidaLopezc",2020-11-12,"04:34:07",81,29,"Positiva"
"407","gracia",2,"thank",1326742014457688064,"CelidaLopezc",2020-11-12,"04:22:00",76,21,"Positiva"
"408","gracia",2,"thank",1326542189917138944,"CelidaLopezc",2020-11-11,"15:07:58",78,41,"Positiva"
"409","gracia",2,"thank",1325998640029036544,"CelidaLopezc",2020-11-10,"03:08:06",191,72,"Positiva"
"410","gracia",2,"thank",1324874012988682240,"CelidaLopezc",2020-11-07,"00:39:14",82,42,"Positiva"
"411","gracia",2,"thank",1324112830031945728,"CelidaLopezc",2020-11-04,"22:14:34",148,62,"Positiva"
"412","gracia",2,"thank",1323484189786779648,"CelidaLopezc",2020-11-03,"04:36:34",111,47,"Positiva"
"413","gracia",2,"thank",1323175989799735296,"CelidaLopezc",2020-11-02,"08:11:54",41,9,"Positiva"
"414","gracia",2,"thank",1321656686549979136,"CelidaLopezc",2020-10-29,"03:34:43",145,67,"Positiva"
"415","gracia",2,"thank",1316983657714778112,"CelidaLopezc",2020-10-16,"06:05:47",98,39,"Positiva"
"416","gracia",2,"thank",1316783789918490624,"CelidaLopezc",2020-10-15,"16:51:34",190,92,"Positiva"
"417","gracia",2,"thank",1315038090298159104,"CelidaLopezc",2020-10-10,"21:14:47",67,36,"Positiva"
"418","gracia",2,"thank",1314951592198590464,"CelidaLopezc",2020-10-10,"15:31:04",118,41,"Positiva"
"419","gracia",2,"thank",1307913587260882944,"CelidaLopezc",2020-09-21,"05:24:33",50,15,"Positiva"
"420","gracia",2,"thank",1307913346193281024,"CelidaLopezc",2020-09-21,"05:23:36",54,16,"Positiva"
"421","gracia",2,"thank",1307530526476185600,"CelidaLopezc",2020-09-20,"04:02:24",82,13,"Positiva"
"422","gracia",2,"thank",1306381985812811776,"CelidaLopezc",2020-09-16,"23:58:31",235,57,"Positiva"
"423","gracia",2,"thank",1299519100591509504,"CelidaLopezc",2020-08-29,"01:27:52",79,52,"Positiva"
"424","grande",1,"big",1329669094019194880,"ClaudiaPavlovic",2020-11-20,"06:13:10",289,86,"Positiva"
"425","grande",1,"big",1320210203229474816,"ClaudiaPavlovic",2020-10-25,"03:46:55",109,57,"Positiva"
"426","grande",1,"big",1331374809448640512,"CelidaLopezc",2020-11-24,"23:11:04",185,43,"Positiva"
"427","grande",1,"big",1317557740160524288,"CelidaLopezc",2020-10-17,"20:06:58",101,41,"Positiva"
"428","grave",-2,"severe",1321688455848488960,"CelidaLopezc",2020-10-29,"05:40:58",117,47,"Negativa"
"429","grito",-2,"outcry",1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,"Negativa"
"430","grito",-2,"outcry",1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,"Negativa"
"431","grito",-2,"outcry",1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,"Negativa"
